key,date,article_daily_id,title,text
20080418-0,20080418,0,非禮兩男人　顏福偉罪成,"非禮兩男人　顏福偉罪成 【本報訊】自揭雙性戀的「白花油王子」顏福偉，四年間涉非禮兩名夜更男性的士司機案，裁判官認為顏「情挑」兼「利誘」並非同性戀的司機，引來驚慌反應，推翻顏辯稱對方對他有性趣的說法，加上兩名事主的供詞有多處相似地方，證供可信，昨日裁定顏福偉兩項非禮罪名成立。裁判官為了解顏的不尋常嗜好，要求他自掏腰包索取心理報告，押後至5月2日判刑。　記者：蔡曉楓 白花油國際有限公司行政總裁顏福偉（46歲），昨日表現較審訊期間緊張，頻頻取出佛經細看，聽取裁決時緊握雙手，雙眉緊皺，口中念念有詞，不時低頭及搖頭，裁定罪成後表示尊重法庭裁決，但會否提出上訴，他閉上雙目數秒，抽一口氣，「仲未諗，問吓我律師啦，我唔想講嘢」，便匆匆登車離去。 會依傳統途徑找男友 裁判官梁榮宗昨指被告的行為不尋常，罪行嚴重，兩次犯案凸顯其嗜好，雖然法庭不會評論其性取向，但為了解被告會否再犯，先索取其心理報告、感化官及社會服務令報告，又指被告若積極面對問題，或可判社會服務令。裁判官考慮被告財力豐厚，要求被告自費索取心理報告，准他繼續保釋。根據《刑事罪行條例》，非禮罪最高可被判入獄10年，而裁判法院最高可判入獄3年。  資深大律師駱應淦求情指，傳媒廣泛報道事件，被告經營傳統的古老藥油行業，自揭私隱後受到冷嘲熱諷，飽受精神壓力，已受到教訓。被告犯案因宴會後心情亢奮，釋放抑壓情緒，不會鹵莽重犯，會依傳統途徑找個好男友。  辯方續稱，被告熱心公益，九封求情信包括樂施會證明，被告由94年至今捐款逾50萬元；99年認識歌手張學友，張指被告身體力行感染他人多作善事；宣明會則指被告助養六名小童，捐款十多萬元；樂施會前總幹事莊陳友及商台創辦人何佐芝，力證被告出錢出力等。  裁判官於裁決時指，涉及07年控罪的事主甲並非同性戀者，他表現驚慌，而被告手持紙幣放在事主大腿，情挑兼利誘試探對方，對方不予反抗，令他誤收訊息，裁判官認為被告說法不合理，而被告「將心照明月，明月照溝渠」，「如被告係金屬探測器，咁事主係嚿泥，探唔到反應」，事主不覺被告的性啓示，他因受名人熱情對待感虛榮，才不抗拒。 事主乙供詞強而有力 至於03年控罪的事主乙則記性特好，案情並非從報章報道虛構而成，供詞強而有力，與事主甲供詞多處相似，如案發凌晨時分、年輕、被摸下體、被告出席宴會心情興奮、車程由短變長、被告遺下較車資多的金錢等，均加強事主的可信性。反指辯方未能提供確實的不在場證據，故裁定被告罪名成立。  證供指03年11月30日凌晨1時許，事主乙（37歲）在銅鑼灣近保良局接載被告，欲往樂陶苑，途中被告指引駛往寶馬山，右手搭在他左大腿內側猛「捽」，繼而伸手進其內褲緊握其陽具，事主乙稱，「佢話我陰莖好精壯，好健康」，被告開價2,000元要求做愛遭拒，抽出其右手，事主乙並稱，「佛祖唔贊成同性戀做愛」，被告最後放下200元匆匆走入大廈。辯方指被告當晚出席名媛劉思蔚的婚宴，其後鬧新房及由胞妹載返寓所。  而事主甲（34歲）於去年10月10日清晨近4時，在銅鑼灣耀華街接載被告及兩女一男，當晚被告舉行《有福同享顏福偉愛多80年講唱會》，與友人暢飲後，要求駛返大坑寓所，途中右手持100元紙幣放在事主甲大腿。被告因忘了帶鎖匙，多次往返大坑第一閣及天后栢景臺寓所，被告再換上一張500元紙幣，指自己飲醉，要事主甲送他返家，陪同抵家門，被告拿錯鎖匙再返栢景臺，事主甲卻突然遭被告輕揑下體四、五次，令他感驚慌，逕自駕車離去後報警。  案件編號：ESCC36/08 顏福偉兩度非禮的士司機示意圖"
20080418-1,20080418,1,資深體育新聞主播　罹患血癌伍晃榮病逝,資深體育新聞主播　罹患血癌 伍晃榮病逝 【本報訊】以風趣「生鬼」的報道風格家喻戶曉的前體育新聞主播伍晃榮昨日因血癌離世，他昔日報道中的幽默雋語至今仍流傳眾口，其中一句「波係圓嘅」更成為經典，連特首曾蔭權都曾引用來勉勵港人永不言敗。任職體育記者45年的伍晃榮出道不久便採訪了1964年奧運聖火經過香港及同年的東京奧運會，他原本計劃復出報道首次由中國舉辦的奧運，可惜早走一步，留下一個未了的心願。　記者：王崇穎、麥志榮、馮永堅 終年67歲的伍晃榮昨日傍晚6時35分，在瑪嘉烈醫院因白血病感染肺炎引至器官衰竭病逝。據了解，伍幾個月前證實患病，十多日前有人仍遇見他上賭船耍樂，當時他體形已明顯比前消瘦，但精神頗佳。上周二他與太太到台灣旅遊返港，至上周四突然昏迷，入住醫院深切治療部。  近幾天伍的部份好友收到通知，到醫院見他最後一面。一名前天曾往探病的友人表示，他們要穿上消毒外袍進入病房，病床上的伍晃榮仍然清醒，但口部插了喉管，他們當時都心知伍「隨時會走」。 已承諾主持京奧節目 伍晃榮的長子伍家銳昨在醫院公佈父親死訊時表示：「佢走嘅時候好安詳，冇痛苦，我哋成家人同佢一齊……我爸爸多年嚟好開心喺傳媒界工作，服務香港市民，所以多謝大家關心，我哋好開心做到佢個仔，好proudof我爸爸。」  觀眾原本今年8月可以在北京奧運期間再次在螢光幕上看到伍晃榮。無綫電視總經理陳志雲昨表示：「佢已經應承咗做今年奧運，但係𠵱家做唔到，真係好可惜。」無綫外事部副總監曾醒明說：「伍Sir一直有個心願，佢好想主持08奧運，無綫都預咗有呢個安排，可惜佢今日（昨日）病逝，無綫對於佢嘅離世，深表惋惜。」曾氏又稱無綫暫未安排製作伍晃榮的悼念特輯。 新聞時段被佔有怨言 伍晃榮20歲便入行擔任記者，多年來任職多間新聞機構，是本港首位專門報道電視體育新聞的主播，曾經每日傍晚與觀眾見面。05年6月30日，他主持最後一次6點半新聞報道後便從無綫電視正式退休。06年曾復出主持世界盃節目，與綽號「阿叔」的足球評述員林尚義合作。  伍在幕前報道時活潑風趣，電視台內他的花名叫「阿盲」。一名曾與他共事的電視台記者憶述當年的「新聞背後」時說，體育新聞放在新聞報道的末段，但伍晃榮一開始就要坐在主播位等候，其間他會閉目養神打發時間，有時新聞太多，會佔用了部份體育新聞時段，伍晃榮在新聞完結後都會有怨言。  去年曾在電視體育節目中與伍晃榮合作的足球評述員馬啓仁（Keyman）表示，伍晃榮報道體育新聞別具一格，深入淺出之餘又風趣，相信市民永遠懷念，「佢退休前幾年，報道比以往更放，對體育少啲認識同經驗都做唔到。」 「是無綫電視的icon」 八十年代曾與伍晃榮共事的有線新聞及體育董事趙應春，對於伍的突然離去感到非常可惜。他指，初入行時伍晃榮已是前輩，經常指點他做新聞的方法，「佢有好獨特嘅報新聞方法，其他人一定學唔到。」  now財經台及新聞台台長、電盈首席副總裁（新聞及財經資訊）羅燦表示，與伍相識20多年，他把畢生精力都奉獻給新聞，且報道新聞時生動有趣，可說是無綫電視的icon。 伍晃榮簡歷 1940年：在澳門出生    1949年：由澳門移居香港    1960年：中學畢業後加入《英文虎報》當體育記者    1962年：任職商業電台，成為商台第一批記者    1975年：轉職麗的電視港聞記者    1980年：在麗的新聞報道中報道體育新聞，成為本港首位體育新聞主播    1982年1月1日：加入無綫電視，負責報道體育新聞    2002年：兼任珠海書院新聞系講師一年    2005年4月：在中大學生報《大學線》舉辦的「我最喜愛的新聞報道員」全港民意調查中排名第二位    2005年6月30日：主持最後一次新聞報道後退休    2005年11月：出版回憶錄《波係圓嘅》    2006年7月：主持無綫電視世界盃節目    2007年10月：主持無綫電視台慶節目《新聞話事人》    2008年4月17日：因血癌病逝    資料來源：《蘋果》資料室 主播生涯 伍晃榮報道足球賽事金句 「波係圓嘅！」  「朗拿甸奴好波起上嚟，其實真係好好波。」  「烏龍波都係靚波。」  「12碼只有兩個可能性，一係入，一係唔入。」  「救到呢球世界波嘅，唔係龍門，而係條柱。」  「有乜嘢比入一球波更好呢？答案梗係入多一球啦！」  「千祈唔好以為呢場波好緊張，係我講得緊張咋！」  「幾時都話龍門柱係守門員最好嘅朋友。」    資料來源：《蘋果》資料室 網友一人一句悼念伍晃榮 「是你令我留意新聞，永遠記住。」--LAKERS666    「由細睇佢報體育新聞，好唔捨得佢。」--雲    「以後都聽唔到佢講波係圓嘅，好傷心。」--KayTal    「榮哥……懷念你報道體育!!!」--火箭火箭火箭    「香港少咗一個講波好有娛樂性嘅人。」--森之靈    「佢最大嘅遺憾就係唔可以報道北京奧運。」--Teresa    「我覺得佢報新聞好風趣，一直都好鍾意睇佢。」--21520826    資料來源：網上討論區
20080418-2,20080418,2,的士司機旁聽：橋段精采似睇戲,的士司機旁聽：橋段精采似睇戲 【本報訊】三男三女組成的陪審團退庭商議兩天共逾八小時後達成裁決，而陪審團前晚9時，曾要求法庭給予多一、兩小時時間考慮，其後透過法庭職員表示只要求多15分鐘，惟最後被法官拒絕，要他們休息。昨日再花約兩小時達成裁決。 官發陪審員最高津貼 主審暫委法官馬永新昨致謝陪審團盡心履行職責，並指本案十分困難、不尋常及複雜，兼審訊時間長，遂批准豁免他們10年內再遴選陪審員，又發給他們最高每天560元的陪審員津貼。  本案開審時原由四男三女組成陪審團，法庭為保護V太太身份，特准她在屏風遮擋下作供，且播放性愛短片時都會清場，及後其中一名男陪審員聲稱因身體不適，出現冒汗及呼吸困難，獲法官豁免毋須繼續履行陪審員職責。  除了陪審團，一班長期聽審的「法庭之友」亦對本案議論紛紛。任職的士司機的馬先生趁着未到交更時間，趕到法庭旁聽，他指本案案情錯綜複雜，「橋段精采，好似睇緊戲」，連報章報道也等不及，必須親身細聽。  現年61歲的謝先生，過往曾兩度出任陪審員，旁聽是為了看看自己心中的裁決，會否與法庭脗合，「同埋想見吓黃慧心」。至於一名不願透露姓名的男學生，直言「色字頭上一把刀」。  此外，剛獲認許為大律師的李柱銘之子李祖詒、一名外籍女律師以及「阿牛」曾健成，昨日開庭前均曾進入庭內看個究竟，阿牛直言：「睇吓個男被告係咪好靚仔」。
20080418-3,20080418,3,婆媳不和　婦跳軌欲攬子尋死,婆媳不和　婦跳軌欲攬子尋死 【本報訊】婆媳不和險釀悲劇。一名婦人與家姑為家事問題激烈爭吵後，憤而攜同5歲兒子往東鐵九龍塘站企圖自殺，她趁對面線有列車駛至，立即跳下路軌，然後欲抱子落軌與她陪死，幸千鈞一髮，候車乘客及時阻止，挽回母子兩人性命，稍後警方以虐兒罪名將涉案婦人拘捕。  涉案婦人姓姚（29歲），其5歲兒子姓林，家住黃大仙區。據悉，昨日下午，女事主在住所與同住的家姑，為家事發生激烈口角，事後她攜5歲兒子拂袖而去，在街上閒蕩。  至傍晚6時，母子兩人抵達東鐵九龍塘站，兩人站於往羅湖方向的第二卡位置的月台，由於是放工繁忙時間，候車乘客相當多。  其間，她發現對面往尖東方向有一列火車自遠處徐徐駛來，即不顧一切跳下路軌，然後轉身欲抱起站在月台的兒子落軌尋死。 乘客扯男童衣衫制止 由於事出突然，目睹乘客無不驚慌呼叫，嘩聲四起，混亂間有乘客一手扯住男童的衣衫，不讓女事主抱落路軌，其餘乘客也加入捉住男童。  有乘客大叫：「點解要死呀，快啲上嚟啦！」、「好危險㗎，上嚟啦！」女事主聽到多人勸她不要尋死的聲音，才肯鬆手，眾男女乘客合力拉女事主返回月台。  此際，九龍塘站職員接報後已趕至現場協助，其間對面線的車長見狀緊急煞車，未有駛近事發月台附近。幸羅湖方向的列車尚未埋站，否則後果堪虞。  港鐵職員致電報警，大批警員和消防員趕至，立即包圍女事主，她情緒不穩，更緊抱着兒子，良久未肯放手。  警方派出一名女警沿途照顧女事主的兒子，母子兩人被送院檢驗，警方稍後以婦人涉嫌虐兒將她拘捕，並正聯絡婦人的丈夫和家姑，提供協助。  港鐵發言人稱，調查所知，當時僅婦人跳落路軌，對面線列車在駛入月台前已及時煞停，未有傷及任何人。該婦人被乘客救回月台後，車長視察過環境認為安全，便繼續行程，將列車駛入月台，事件對班次影響的時間並不長。 婦抱子陪死過程示意圖
20080418-4,20080418,4,心理學家：V太不夠成熟,心理學家：V太不夠成熟 【本報訊】對於案中兩名被告的行為，樂苗坊註冊心理學家周婉芬指不屬變態，只可說是一個太自我，一個太自卑；而受害人V太太遭遇實屬不幸，但其反應則顯出她不成熟。  周表示，引起性趣方法人人不同，很多人喜歡拍下與伴侶交歡片段，但如被告陳俊圖般架設多部手機進行拍攝，則比較少見，明顯是自私與自我；而他命令不忠的黃慧心於私處紋身，「根本唔係愛，當對方係物件」，她直言：「對方不忠，你可以唔愛佢。」 「有啲受害者會認命」 至於黃慧心被指獻上好友供情夫「享用」，周估計她「心理上一定有個好大嘅缺口」，以致恍如吸毒般，面對情夫唯命是從，「係女人都唔想男友同其他女人一齊，何況係自己搵畀佢？」認為她不懂自尊自愛。  周婉芬又不認為V太太無知，但可能不夠成熟，「有啲受害者會認命，甚至同犯人好合作」，不過這種情況「成年人身上比較少出現，細蚊仔多啲」。  周同意，性侵犯案件中的受害者，往往因害怕聲譽受損而不敢報警，但她指出：「錯不在你㗎，就好似你遇到意外受傷，只係你唔好彩，唔使怕俾其他人知。」
20080418-5,20080418,5,男童遭巴士猛撞重傷,男童遭巴士猛撞重傷 【本報訊】西環德輔道西均益大廈對開昨晚發生車禍，一名11歲男童橫過馬路時，被一輛煞掣不及的城巴雙層巴士撞至重傷，送院後情況嚴重。 地盤告示牌擋司機視線 現場消息稱，意外現場路邊有一個煤氣公司地盤，行人過路線旁豎立兩個高約6呎的地盤告示牌，懷疑告示牌「惹禍」阻擋司機視線，導致司機未察覺男童走出馬路，煞掣不及將他撞倒。  警方表示，昨傍晚6時30分，一輛向西營盤方向行駛的城巴雙層巴士，駛至德輔道西與山道交界一個行人過路線時，一名姓黃（11歲）男童突然橫過馬路，姓馮（41歲）巴士司機煞掣不及將他撞倒。  目擊者稱，男童被撞倒後，在地上翻滾5米遠，頭部重傷，途人見狀報警。警員及消防員趕至時，男童的父親亦聞訊到場，救護員將男童送院治療，目前情況嚴重。  意外中肇禍的巴士車頭玻璃爆裂，警方稍後將巴士拖走檢驗。
20080418-6,20080418,6,逾千張淫照　百六段性愛片調查警員看淫片感惡心,"逾千張淫照　百六段性愛片 調查警員看淫片感惡心 【本報訊】早前藝人陳冠希的淫照風波席捲全城，被告陳俊圖的私人「珍藏」也絕不遜色，其私人外置磁碟及三張記憶卡，儲存1,245張淫照及161段性愛短片，內容「極盡淫猥」，主控比喻為陳俊圖個人「色情圖書館」，而片中女主角被邀返警署協助調查時則各有不同反應。 「同睇四仔冇分別」 警方去年4月28日起出被告的「色情圖書館」，有一個外置磁碟及三張記憶卡，交予商業罪案調查科科技罪案組用約兩星期時間，讀取共1,245張淫照及161段性愛短片。據悉，短片的女主角包括被告妻子、情婦黃慧心、V太太及外籍人士及疑似性工作者；另有黃慧心跟丈夫的性愛短片、黃母的浸浴及換衫片等。  所有讀取的資料交回負責調查的屯門重案組，委派一名警署警長專責逐一逐一翻看，結果斷斷續續花了近一星期才全部看完。有份參與調查的警員形容：「同睇四仔冇分別，但現實生活唔會咁㗎嘛！」警員指片段令人反感及惡心。  據知，警方確認片段中的人物後，曾邀請被告妻子、V太太及黃慧心母親返警署，V太太目睹片段即嚎哭起來，以淚洗面，黃母因早已心裏有數，故表現平靜，至於被告妻子則以「唔會協助調查」為理由而拒絕。 庭上播逾4小時短片 案件審訊期間，控方共播放八段短片，共長達逾4小時，法官下令所有公眾人士及記者要避席清場，法庭大門隨即深鎖。主控魏富達在盤問陳俊圖時亦披露過，短片有包括陳跟阿心肛交、將香蕉及冰粒放入下體等。"
20080418-7,20080418,7,26公里全程綵排　無突發事故測試聖火運送彌敦道沿途高危,"26公里全程綵排　無突發事故測試 聖火運送彌敦道沿途高危 【本報訊】警方昨出動2,000警力，在全長26公里、橫跨港九新界的聖火傳送路線進行綵排。警方特別在尖沙嘴文化中心、灣仔軒尼詩道派出機動部隊人員在行人路上陪跑，預示了該處是「高危地帶」；沙田馬場的保安則較鬆懈。不過，整個綵排沒作突發事故測試，再多的警力，恐怕根本未受到真正的考驗。　記者：雷子樂、盧文烈、黃偉駿、翁煜雄 試傳聖火昨上午10時半開始，9時許已有數百機動部隊警員在尖沙嘴佈防。文化中心內警察密佈，直升機、水警輪在附近戒備。火炬手由警隊護送組以電單車保護出發，沒有模擬聖火藍衣衞隊陪跑。模擬火炬手在梳士巴利道漫步，似在模仿行動不便的傳送者。不少市民及記者隨着火炬手跑步，部份成功走出馬路。 有人沿途視察做筆記 約50名機動部隊警員在梳士巴利道、彌敦道初段跑上行人路上，緊貼車隊速度前進，似要提防有示威者在行人路抗議。彌敦道沿途十步一軍裝警，另有大批身穿便服的探員混入人群。但有圍觀市民擔心兩旁佈滿高樓大廈，若下月2日聖火傳送當日，「有人揼兩個水彈落嚟，唔知點收科。」  車隊其後駛往青馬大橋再度進行接力傳送，分23棒完成4,000米路程。當模擬聖火抵達沙田馬場，記者能近距離走近火炬手。模擬火炬經過馬場巴士站行人天橋，警員沒阻止公眾停留，若有示威者在場，火炬手可清楚看到及聽到口號或標語。聖火隊伍1時抵達沙田石門龍舟訓練中心，由九隻龍船及三隻獨木舟護送，四周有水警快艇護航，受干擾的機會相對輕微。  火炬2時半重返九龍，由紅磡繞道傳送至星光大道。3時半火炬手乘坐海事處專船橫越維港，四周同樣由水警快艇護航，後方則有一艘消防輪噴射水柱。碼頭外，警方電單車隊將火炬手團團圍繞，任何人士也不得走出行人路。紅衣跑手約4時跑至中環干諾道中西行線，車隊內的工作人員，部份更看似內地人，均抬頭四處視察，即時做筆記。  中環至金鐘一帶的跑手大都急步跑，不消數分鐘便完成接力，相信商界名人或藝員傳火炬時會拖慢時間。警方在灣仔軒尼詩道派出數百名軍裝警在路旁阻隔行人。兩隊為數約60人的機動部隊沿着行人路緊追車隊，路窄圍觀者眾，有途人被奔跑的警員撞倒。 金紫荊廣場途人衝出 最後一棒在灣仔金紫荊廣場進行，但沿途兩旁幾乎沒有警員，跑手跑過海濱長廊時，只有兩部鐵馬護送，途人能隨時從旁拍照甚至衝出去攔阻。整個傳送綵排在4時半完成，較原定時間早半小時。  民政事務局局長曾德成在綵排後表示，交通雖然受影響，包括在紅磡繞道發生了小車禍，但一切盡在當局預料中，會否增減路線仍要考慮。對於5月2日當天沿途可能有示威活動，曾德成只說奧運不應與政治拉上關係。 直擊傳送聖火綵排 約10:30am  第一名模擬火炬手李詠琳在尖沙嘴文化中心起步。　凌樹輝攝 約10:40am  警方車隊嚴密護送，模擬火炬手來到彌敦道與柯士甸道交界。　成啓聰攝 約11:25am  由警方電單車、旅遊巴、救護、消防車組成的聖火傳送車隊，大陣仗來到青馬大橋，再次展開傳送。　黃賢創攝 約1:04pm  在沙田火炬由陸上轉到龍舟，橫渡城門河。　王子俊攝 約3:35pm  火炬手乘坐海事處船隻，由尖沙嘴到中環，由水警輪護送，消防船射水炮。　凌樹輝攝 約4:30pm  模擬火炬手劉婉珊到達金紫荊廣場，市民可輕易「埋身」。　黃冠華攝 奧運聖火傳送路線潛在保安風險 彌敦道  兩旁高樓大廈林立，有市民擔心不法之徒會以高空擲物等方式生事    沙田  馬場的警力相對較薄弱，示威者有較大機會突破防線    軒尼詩道  警方派出大批機動部隊在狹窄的行人路上追住聖火車隊，若有大批市民圍觀，易生混亂    金紫荊廣場  大批遊客成功湧上前近距離拍攝火炬手    資料來源：綜合記者現場觀察及觀看綵排市民意見 你的意見? ●你認為當局大陣仗護聖火恰當嗎？為甚麼？  ●你覺得當局的封路等安排有那處需要改善？    請電郵至：mailto:focusgroup@appledaily.com"
20080418-8,20080418,8,案情複雜連累五家庭,案情複雜連累五家庭 【本報訊】V太太報案，令一段錯綜複雜的婚外情曝光，而陳俊圖及黃慧心各有家室，卻沉溺性愛，更令三個「無辜」的家庭墮入這股情慾風暴當中，惟風暴過後，五個家庭各自面對難以收拾的殘局。  陳俊圖，於91年結婚，妻子是一名虔誠基督徒，當私人補習老師，育有一對兒子，分別15歲及10歲，夫妻間一直關係不錯，兒子也很尊重父親。  黃慧心，00年9月跟從事電腦分析員的丈夫結婚，但翌年在工作地點遇上陳俊圖，旋即打得火熱，編織了該段長達6年的婚外情。  然而，阿心背夫之餘又瞞情夫，分別搭上W先生及X先生，之後將好姊妹V太太拖落水，令陳、黃二人的婚外情關係牽扯着五個家庭，變得錯綜複雜。  事件曝光後，五個家庭各自面對不同的難題。遭無辜拖落淫行的V太太，據悉獲V先生體諒及接受，據V太太庭上稱，她現時仍需接受心理輔導及精神治療，另需服用抗抑鬱藥及鎮靜劑。  至於事件中主角陳俊圖妻子是一名虔誠基督徒，根本不可能接受丈夫的所作行為，家庭或瀕臨破裂邊緣。  黃慧心雖不守婦道，但丈夫對她不離不棄，於本案開審前辭掉工作，又經常探監，更準備替妻子向法官求情。  至於W先生，他遭陳俊圖勒索時已向妻子坦白從寬，未有破壞夫妻感情，惟X先生，據知他跟阿心發生關係時，已與妻子關係鬧不和。
20080418-9,20080418,9,試傳聖火處處擾民,試傳聖火處處擾民 【本報訊】奧運聖火未到，市民已「無明火起」，因昨「假傳聖火」已令港九新界部份道路塞車，最嚴重達半小時，有司機怒斥被困千輛車龍中；有母親趕不及回家湊仔憂心忡忡；商戶也不好過，食肆廚師面對空空如也的店舖，只好看報打發時間。市民紛促當局改善，否則下月2日傳送聖火當日更「大鑊」。  聖火試傳昨上午10時半由尖沙嘴出發，平日車水馬龍的彌敦道往油麻地方向，起跑前後共封路約25分鐘，小路塞滿車輛；途經巴士需改道，等車人士尤其旅客不知所措。於酒吧通宵工作後擬乘巴士回家的康先生怒吼：「淨係講封路，都唔知封邊度。」  「假聖火」傳至青馬大橋，怒火繼續蔓延，詹先生與千輛汽車齊因封路困車龍中，半小時後才解封。他下午駕車到在灣仔又遇封路，遂改搭地鐵：「去到邊都封路，擾民！」  港島心臟地帶中環下午3時許起封路，由一號碼頭起逐步封至干諾道中、軒尼詩道、菲林明道，警方雖已於「火炬手」跑離後逐步解封，但仍間歇塞車，陳女士苦候半小時未見過海巴士蹤影：「個仔放咗學返屋企，要趕住返去湊仔！」 茶餐廳無生意 正值下午茶時間，灣仔駱克道一茶餐廳卻門可羅雀，廚師只好看報打發時間，店員認為封路時間太長：「啲客怕食完封路返唔到公司。」  軒尼詩道一西餐廳職員黃小姐說生意頓減數千元：「我都支持傳聖火，但唔應該封咁耐。」的士小巴權益關注大聯盟主席黎銘洪說，小巴生意昨損失幾成，料下月2日有更多市民及示威者，勢必更塞車。
