key,date,article_daily_id,title,text
20080912-0,20080912,0,回收33萬罐金寶湯生產商接臭味投訴,回收33萬罐金寶湯 生產商接臭味投訴 【本報訊】全球最大罐頭湯生產商金寶湯，首次在港、澳兩地進行大型回收行動。金寶湯過去一星期接獲三名市民投訴，指大罐裝「忌廉蘑菇湯」及「忌廉雞粒蘑菇湯」有問題，開罐後發出濃烈異味，金寶湯昨宣佈立即回收港澳兩地1.4萬箱共33.6萬罐罐頭湯，市民可到各大超市退回罐頭並獲全數退款。食物安全中心呼籲市民停止食用該兩款罐頭湯。記者：馮永堅、盧文烈、蔡建豪 發出異味的罐頭湯分別是405克罐裝「金寶忌廉蘑菇湯」，及410克罐裝「金寶忌廉雞粒蘑菇湯」，均來自馬來西亞的生產廠房，是專為香港及澳門市場生產。金寶湯指出，發出異味的罐頭湯來自兩個生產批次，但該公司會全數回收兩款罐頭。金寶湯強調，該兩款湯袖珍版的300克罐裝則不需回收。 未知污染源頭廠房續生產 金寶湯亞洲有限公司業務總監藍凱慧表示，港澳市面現時有1.4萬箱問題罐頭湯，但她不肯透露已出售罐頭數目，只強調問題罐頭湯只佔金寶湯系列中的極少數。她續稱，兩款罐頭湯部份產品未符合品質標準，其中少數產品開罐後更發出異味，「好難形容係乜嘢味，但一打開就聞到，聞到都一定唔會飲。」她指，目前沒證據顯示飲了這批罐頭湯後會影響健康。  金寶湯正調查罐頭湯變壞的原因，暫未知污染源頭，但馬來西亞廠房仍會繼續生產罐頭湯。藍凱慧強調這是個別事件，已通知香港食物環境衞生署及澳門衞生局，協助回收問題罐頭湯。  記者昨晚仍能從市面購得兩款問題罐頭，開罐後並未出現異味。一名私房菜廚師鑑別兩罐頭的氣味後說，忌廉蘑菇湯的油味較以前濃烈，並少了一份蘑菇味；忌廉雞粒蘑菇湯則沒大問題。有茶餐廳負責人表示，很多餐廳的西湯均使用金寶湯，擔心出現異味金寶湯會影響生意。不少市民在互聯網討論區表示，家中存有問題罐頭，有人憂慮食用後影響健康，並查詢退回罐頭的方法。 或生產過程出錯滋生細菌 食物安全中心發言人呼籲市民停止食用該兩款罐頭湯，並要求業界停止出售有關產品。金寶湯發言人表示，消費者可把問題罐頭退回惠康、百佳及華潤超市，可獲全數退款，或致電金寶湯熱線：31288022查詢回收詳情。惠康及百佳表示，前日收到當局通知後已回收兩款問題金寶湯。  專業教育學院應用科學系講師方麗影表示，罐頭湯生產步驟繁多，會先將底部及罐身金屬片封好，再注入湯料，然後經過攝氏100度以上高溫加熱處理，以消滅細菌，並即時封好上蓋，使罐內形成密封真空狀態，杜絕細菌滋長，罐頭三至五年都不會變壞。但她指，若生產過程出錯，如加熱溫度或時間不足，或封罐不夠嚴密，細菌便有機會滋生令食物變壞。  傳染病專科醫生勞永樂估計，金寶湯出現異味可能是運送過程中發生碰撞，令罐頭有細微裂口，讓空氣進入而滋生細菌，市民食用變壞了的罐頭湯可能出現肚痛及嘔吐。他建議市民購買罐頭時要留意罐頂及罐底是否完好，及用手摸一下罐身，若發現有凹痕或凸出，便不應購買。  身兼港九罐頭洋酒伙食行商會副監事長的超市負責人李廣林表示，金寶湯是罐頭湯的名牌，對於有兩款金寶湯出現異味表示驚訝，「金寶湯係老牌子，以前都冇發生過呢啲問題。」有業內人士表示，每箱金寶湯有24罐，即今次回收的金寶湯多達33.6萬罐。 近年回收金寶湯事件簿 年份：2007年10月　地點：美國  事件：一款有焗薯、芝士和煙肉的罐頭湯被指含硬膠粒，回收7.2萬罐    年份：2003年3月　地點：美國  事件：因Romano芝士會令人出現致命的過敏症，回收2萬罐含Romano芝士成份的Select即飲罐頭湯    年份：2000年2月　地點：美國  事件：蔬菜牛肉罐頭湯內發現有碎鋁，回收1.9萬罐    資料來源：《蘋果》資料室
20080912-1,20080912,1,吉野家強姦案三少年提堂女子庭上飲泣,吉野家強姦案三少年提堂 女子庭上飲泣 【本報訊】鬧得全城熱哄的飲食集團淫辱短片，警方接報後迅速採取行動，拘捕三名少年，懷疑他們數月前在吉野家沙田區分店強姦一名女子。涉案三人昨被押上法庭提堂，暫毋須答辯，等候警方繼續調查，並檢驗涉案手機和電腦。主任裁判官莊景傑直指案情嚴重，將三人還柙候訊。警方昨日亦大為緊張，喝令記者必須佩戴證件，切勿錄影或錄音，案件主管亦三緘其口，更於散庭後跑樓梯離開法庭。　記者：楊家樂 涉嫌於食肆內強姦女子的三名男被告，依次為何嘉杰（17歲）、姓馬少年（16歲）及李孝忠（19歲），均家住新界北區。首兩名被告報稱學生，第三被告是助理店務經理。  三人同被控一項強姦罪，指他們於今年4月某日，在沙田某吉野家分店內，強姦X小姐。吉野家發言人證實，三名被告均曾於該公司任職，其中兩人為兼職員工，本年5月已離職，而涉案經理被捕後已遭暫時停職。 一臉稚氣　庭上表現冷靜 三人昨日由警車押送到沙田裁判法院應訊。庭上所見，三名被告均一臉稚氣，但面對如此嚴重的控罪仍面無懼色，更沒有如一般出庭的少年疑犯般東張西望，表現冷靜。  兩名報稱學生的被告均架上時款眼鏡，還柙近兩日，頭髮仍然梳理得亂中有序，似是頗注重儀容。至於涉案經理則外表敦厚，身形稍胖，略見倦容。  三名被告聽罷法庭宣讀控罪內容後，微微點頭，同聲說出「明白」。此時，坐在公眾席最前排旁聽的三名打扮樸素中年女子，默默定睛望着站在犯人欄內的被告，神色哀傷，其中一人更淚流滿面，需由另外兩名女士替她拭淚。惟三名被告全程未有與她們、甚至庭上其他人有任何眼神接觸，只默默望向前方。  控方昨要求將案件押後，待警方進一步調查，包括將眾被告的手機及電腦交予法證人員檢驗，另外會檢查報案市民的手機。控方續指，本案案情嚴重，並有強烈證據指控眾被告，一旦定罪必然會判處監禁，三人如獲保釋，很大機會選擇棄保潛逃；加上三名被告均認識女事主，恐怕會對事主作出騷擾，因此反對三名被告擔保外出。  辯方代表律師昨日未有提出保釋申請，但保留八日後提出擔保外出的權利。案件押後至本月19日處理保釋事宜，下月10日再提訊，其間三名被告還押監房看管。  本案事緣於一段疑似強姦影片，近日透過手機網絡廣為流傳。本報本周三（10日）率先作出報道，警方其後接報調查，火速拘捕三名被告。 庭警緊張　警告不准攝錄 事件引起市民廣泛關注，大批記者昨日收到案件提堂的消息後，紛紛趕至沙田裁判法院。惟由於法院旁的酒店被闢作殘奧選手村，法院的行車通道被封，並禁止記者進入，因此記者未能接近囚車。  法庭內亦瀰漫着緊張氣氛，平時記者出入法庭均不用佩戴證件，惟昨日一名女庭警卻罕有地喝令記者必須將記者證掛在身上。另一名庭警則在庭內警告任何人均須關掉手提電話，不得在公眾席上抄錄筆記，更不可企圖攝影或錄音。  聆訊完畢後，一眾記者乘搭升降機離去，負責調查本案的商業罪案調查科高級督察陳志勇卻奔向樓梯，急步往下走，陪同他出庭的男子在旁笑言：「行快啲，唔係就俾人問。」  根據《刑事罪行條例》，任何人干犯強姦罪，定罪後最高可判處終身監禁。  案件編號：STCC6333/08
20080912-2,20080912,2,劉皇發退出自由黨田北俊獲黨員聯署挽留,劉皇發退出自由黨 田北俊獲黨員聯署挽留 【本報訊】自由黨與鄉議局「虛有其表」的合作關係正式告終。鄉議局主席劉皇發昨天向自由黨發信退黨，聲稱因往後鄉事工作繁忙，為免有負黨員期望，惟有退黨了事。該黨代主席劉健儀稱劉皇發去意已決，因此未作挽留。一班自由黨區議員則發起聯署行動，希望前主席田北俊及副主席周梁淑怡留任，繼續帶領該黨向前發展。記者：許偉賢 因選舉問題而與自由黨正式決裂的劉皇發日前已稱考慮退黨，藉此平息風波。他昨天向本報指出，與自由黨的心病非一時三刻可以解決，個人也沒有需要向該黨作出任何交代，直指「始終工商界同傳統居民權益有出入，我未必幫到佢哋」，勸勉該黨好好檢討選舉策略，痛定思痛再上路。 退黨信沒回應指控 自由黨昨天正式收到劉皇發的退黨信。據悉，劉皇發信內沒有提及選舉引起的恩怨，也沒有就黨員投訴他偏幫民建聯的指控作出回應，只推稱由於鄉議局工作繁忙，日後更要協助籌建新會址，未必兼顧得了自由黨的工作；為免辜負黨員的期望，惟有退黨。  自由黨代主席劉健儀證實該黨經商議後，接納劉皇發的退黨要求。她稱劉皇發屬創黨黨員，對他退黨感到惋惜，但既然對方「去意已決」，也毋須挽留，但重申樂意與鄉議局繼續合作。劉皇發退黨後，自由黨在新一屆立法會只剩下六個議席，與政府議價能力大大減少，但劉健儀強調有關問題並非該黨關注重點，自由黨只會盡力做好議會工作。 周太同獲黨員挽留 一班地區黨員對田北俊與周梁淑怡因選舉失利而辭任正、副主席感到可惜，近日更發起聯署行動，希望兩人回心轉意。發起聯署運動的該黨葵青區前區議員黎少棠昨稱，本周三與不少黨員開會時發現，大部份黨員仍然希望兩位巨頭留任，因此昨天開始聯絡負責地區工作的區議員及黨員，邀請大家聯署力挺兩人留守正、副主席。  黎少棠強調，今次選舉失利的因素眾多，不應由田及周太兩人獨力承擔，反而大家應該團結一致，研究如何重新出發，「希望佢兩位可以打消辭職念頭，繼續帶領我哋進行檢討。」據了解，由於劉健儀日內會到美國探親，因此關乎自由黨的人事變動，須在稍後一段時間才有定案。 拆局：倘換主席　自由黨難頂各方壓力 鄉議局主席劉皇發退出自由黨，黨正、副主席田北俊及周梁淑怡敗選立法會引發的風波，總算暫時平息。不過田北俊至今仍未進一步交代是否真的脫離政壇，反而有黨員聯署挽留他。有政界人士分析，若田北俊改變想法留任黨主席，該黨日後命運將會大大改寫。  有政界中人分析，沒有了田北俊的自由黨，根本難以頂住各方政治壓力，就如周太公開指摘中聯辦、劉皇發、民建聯後，黨代理主席劉健儀低調回應事件，似要為事件降溫，甚至公開否認事涉中聯辦，明顯劉健儀跟田北俊不同，她沒有與商界領袖、中央官員關係，根本難以頂住各方壓力。 最終可能被吞併 自由黨現在要思考如何收拾立法會地區直選全軍覆沒的殘局，避免政黨「港進聯化」，最終被民建聯或其他政治力量吞併，或是逐個功能界別議席被人瓜分。有商界中人分析，若田北俊真的全面退出政壇，自由黨可否保住現有功能組別議席，實在是一個疑問，就算不取消功能組別，自由黨仍難逃瓦解命運，「（該黨創黨主席）李鵬飛講得啱㗎，冇咗田北俊，自由黨可以摺埋，好多功能界別議席下屆未必要再畀自由黨！」　本報記者
20080912-3,20080912,3,港府不上訴盧維思獲退薪,港府不上訴盧維思獲退薪 【本報訊】勁蝕一億元的維港巨星匯，事件主角投資推廣署署長盧維思於7月司法覆核勝訴，推翻公務員事務局對他的懲處，政府延至昨日上訴期限屆滿前，才決定不上訴。盧維思曾被政府作紀律處分罰薪近16萬元，推翻懲處意味政府要向他退還全數罰款。  政府發言人昨日表明不就司法覆核提出上訴，是說考慮原訟法庭判詞及徵詢法律意見後決定不上訴。又說判詞主要涉及處理紀律個案的獨特情況，非針對整個公務員紀律機制，但公務員事務局仍會檢視紀律機制。至於盧維思曾被公務員事務局罰薪近16萬元，政府亦要全數退還給他。 特首受質疑故意犯規 發言人的回應沒有直接回應特首曾蔭權及當時任財政司司長唐英年被指犯錯的責任問題。法官曾指政府敗訴的關鍵，是曾蔭權不應把盧維思向特首上訴的處理，交當時的政務司司長許仕仁負責，外界質疑曾蔭權是刻意犯規，放生愛將盧維思。  政府發言人昨日拒絕回答記者，當時曾蔭權有否事先徵詢法律意見才交許仕仁負責，只表示政府一向在不同階段尋求法律意見，確保紀律行動按自然公正原則進行。法官亦指唐英年是另一個敗訴關鍵。唐被指下令刪除會議紀錄中，有關他「看不到在組織及實施過程有不當」的發言。  民主黨立法會議員何俊仁說，立法會下月復會後，會在立法會提出質詢，跟進應對事件負責的官員，包括特首曾蔭權和政務司司長唐英年。
20080912-4,20080912,4,葉劉無望出掌委員會立會主席之爭　泛民挑戰曾鈺成,葉劉無望出掌委員會 立會主席之爭　泛民挑戰曾鈺成 【本報訊】立法會選舉後，新一屆立法會主席及各委員會主席人選，再次成為政黨焦點。保皇派表明支持民建聯曾鈺成擔任主席，泛民則派人挑戰。至於前任保安局局長、候任立法會議員葉劉淑儀會否爭取擔任保安事務委員會、或其他委員會主席，有泛民議員稱，過去慣例是新議員不會做主席，相信各黨派會維持此共識，所以葉太恐難出任委員會主席。  民主黨立法會議員李永達表示，保皇派支持曾鈺成出選立法會主席，泛民雖然沒有足夠票數反對，但認為最少要推出一個人參選，與曾鈺成進行辯論，以了解他的處事原則及尺度。 或派何俊仁出戰 李永達解釋，與現任主席范徐麗泰不同，曾鈺成具有政黨背景，泛民希望知道他執行議事規則的尺度，例如有議員發言攻擊他的黨友時他會如何處理；若泛民沒有人願意出選，民主黨願意派黨主席何俊仁出戰。  至於其他委員會，例如財務委員會等主席和副主席人選，有泛民立會議員說，按慣例會由各黨協調，泛民希望大體上人選不會大變，除非之前正、副主席離開了議會。各黨也會按之前共識，不讓新議員出任主席，所以泛民不會支持葉劉淑儀出任保安事務委員會，甚至其他委員會主席，相信民建聯、自由黨也同意這種安排。  民建聯黨團已編配黨員的分工，新入會的陳克勤及李慧琼會主打環保及經濟議題。副主席劉江華昨指，雖然他仍會專責保安事務，暫時未決定會否角逐保安事務委員會主席，稍後會與各黨派商討有關安排。重返立法會的另一位副主席葉國謙則有興趣參選民政事務委員會的主席。被問到會否繼續競逐財務委員會主席，該黨主席譚耀宗只稱要再作討論。
20080912-5,20080912,5,連殺四女童　報告指沒關連衞署不排除有新病毒存在,連殺四女童　報告指沒關連 衞署不排除有新病毒存在 【本報訊】衞生署衞生防護中心公佈過去一個多月4名感染神秘病毒死亡兒童的調查報告。中心總監曾浩輝指，4宗個案並無關連，化驗結果也找不到致命病毒或新病毒，估計4人均由已知病毒或病菌感染，但也不排除有新病毒存在，加上個別體質而誘發腦炎、心肌炎等嚴重併發症致死。他強調，有關個案仍會出現，也不排除有新病毒，故提醒家長留意子女的健康情況。 並沒有共同源頭 衞生防護中心就4宗個案進行流行病學、微生物學化驗及臨床解剖學三方面進行調查。中心總監曾浩輝昨表示，流行病學調查證實，4人來自不同區域、互不認識、沒有共同源頭，加上臨床症狀及診斷各異，認為4個案沒有關連。  防護中心又抽取4人的呼吸道、糞便、及解剖組織樣本測試，包括19種病毒及4種細菌，結果均屬陰性，曾浩輝估計，病毒可能被兒童自體免疫系統，或被處方抗生素及抗病毒藥物殺死，而部份血清化驗，則可能因兒童在短時間內死亡，身體未有足夠時間製造抗體影響化驗結果，但並不代表兒童體內沒有病毒或病菌。  第4名兒童的呼吸道樣本則驗出含有鼻病毒，但卻不是致命病毒。曾浩輝解釋，鼻病毒主要是引致流鼻水及打噴嚏症狀，並不會造成急性心肌炎。他指，外國文獻也有記載，只有約36%心肌炎個案能找出病因，60%至84%的腦炎個案化驗結果為陰性。 類似個案仍出現 曾浩輝指，由於化驗結果並未找到新病毒或病菌，故相信4名兒童是感染已知的病毒或病菌，加上個別因素而較易受病毒入侵，並引致嚴重的併發症致死。他表示，首宗個案屬早產嬰兒，出生時曾出現呼吸道症狀及輕度大腦麻痹，或會增加長大後的感染風險，而近親繁殖也令遺傳疾病風險增加。  本港每年約有18至26宗兒童因腦炎、心肌炎及敗血症等死亡個案，平均每月0至5宗，曾浩輝指，上月共有3宗有關個案，並未超越基線，相信仍會有類似個案出現，病情更可在短時間內急轉直下，加上不排除有新病毒存在，故提醒家長做好預防措施，密切留意子女的症狀。 四名女童致死原因 范祖賢　年齡：9　地區：馬鞍山  特殊情況：早產（29周），出生時有呼吸系統症狀及輕度大腦麻痹  病情：8月8日出現發燒，12日神志不清入院，14日死亡  致死原因：急性病毒性心肌炎    謝杏囗　年齡：7　地區：沙田  特殊情況：沒有  病情：8月1日發燒，7日抽搐入院，22日死亡  致死原因：病毒性腦炎    無透露　年齡：3　地區：深水埗  特殊情況：巴基斯坦籍  病情：8月8日發燒咳嗽，10日嘔吐入院，11日死亡  致死原因：嚴重敗血症    無透露　年齡：6　地區：筲箕灣  特殊情況：曾於8月前往番禺、深圳及廣州  病情：9月1日發燒、腹痛，3日神志不清入院死亡  致死原因：急性心肌炎    資料來源：衞生署衞生防護中心
20080912-6,20080912,6,勘察才發現　站底藏高壓電纜港鐵海怡站遲三年啓用,勘察才發現　站底藏高壓電纜 港鐵海怡站遲三年啓用 【本報訊】原定2015年可全線通車的南港島線新鐵路出現嚴重延誤，港鐵經勘探發現海怡半島車站所在位置地底，藏有影響港島三分一地區供電的高壓電纜，必須先遷移電纜才能興建車站，令海怡半島站最長要延遲3年至2018年才能啓用。區議員批評港鐵事前「冇做足功課」，令海怡半島一帶三萬多居民，要多等幾年才獲得交通便利。記者：麥志榮、王智君 港鐵昨日向南區區議會介紹南港島線工程最新進展，港鐵公司項目統籌經理鄧伯洪表示，最新勘察發現，計劃中的海怡半島車站所在位置，地底藏有高壓電纜，由於這些電纜影響到港島三分一地區的電力供應，必須遷移電纜才能興建車站，而遷移高壓電纜工程複雜，風險也很高，需時39個月才能完成，令海怡半島站要在南港島線通車之後3年才能啓用。 議員轟「冇做足功課」 為了方便施工，海怡半島車站也會南移120米，新位置將更接近海怡半島第3、4期，但離鴨脷洲邨將會更遠，居民要步行多2分鐘才能到達車站。  出席會議的區議員都不滿港鐵為鐵路定線時未有做好勘察工作。區議員林啓輝批評港鐵事前「冇做足功課」，居民爭取鐵路已等了多年，應該盡快投入服務，現時「無端端」又發現地底有電纜，累居民又要再苦等3年。  鄧伯洪又表示，計劃中的利東站位於漁安苑地下3米，由於居民擔心會影響地基，港鐵決定將車站降低至地下15米。但議員則擔心，車站降低後，連接利東邨的地下通道會延長，居民上落需花費更多時間。 鴨脷洲或建新跨海橋 至於海洋公園至利東一段架空鐵路，區議會較早前已提出反對，擔心會影響景觀，及行車噪音造成滋擾，要求改為地底隧道。但鄧伯洪昨表示，該段路所經地方地理環境限制較大，改為地底隧道，工程將延遲3至4年，建造成本也會上升，工程期間香港仔避風塘三分之二面積須封閉，影響航道運作。港鐵會在架空鐵路裝設措施，減低噪音滋擾。  他又表示，為減低橫跨香港仔避風塘一段架空鐵路對景觀的影響，港鐵正構思兩個興建方案，一是根據現時鴨脷洲大橋外觀，興建一條類似的鐵路橋，另一方案則是參考外國特色跨海橋的設計，興建一條新鐵路橋，作為香港仔的新地標。 你想知　想講　想問? 南港島線海怡半島站延誤，你有何意見?    請即上《蘋果》網頁 http://appledaily.atnext.com留言喇！   或電郵至：mailto:focusgroup@appledaily.com  傳真：37112411　手機短訊：63836568
20080912-7,20080912,7,民主黨提調查梁展文促兩保皇黨兌承諾,民主黨提調查梁展文 促兩保皇黨兌承諾 【本報訊】在選舉期間矢言要在新一屆立法會提出成立專責委員會，徹查前房屋及規劃地政局常任秘書長梁展文到新世界集團任高職的民主黨，將由李永達致函立法會內務委員會提出相關建議，預料內會最快在10月24日的會議進行辯論及表決。李永達力促自由黨及民建聯兌現選舉承諾，支持成立專責委員會跟進。 促特首棄親疏有別 除了李華明外，民主黨七名新當選立法會議員昨天在主席何俊仁帶隊下，到政府總部與特首曾蔭權會面，就施政報告提出建議；席間並向曾蔭權表明會在立法會提出成立專責委員會徹查梁展文事件，以及就高官從商的安排提出意見。  代表民主黨提出建議的李永達會後稱，如果單單由政府自行做調查，「公信力就會好低好低」，故此他已向立法會秘書處發信，建議盡快在內會中討論。由於民建聯及自由黨兩黨同在選舉中表明會支持成立專責委員會，李永達有信心建議獲得通過，「我信兩大黨會繼續執行（建議）。」  民主黨同時亦向曾蔭權表明2012年政制發展的重要性，力促政府盡快進行公眾諮詢，尋求社會共識，讓特區盡快落實雙普選。何俊仁同時力促政府放棄親疏有別的思維及做法，建議政府廣開言路，「唔好再向保皇派傾斜」。重返議會的黃成智則要求政府盡快將生果金增加至一千元。
20080912-8,20080912,8,三頑童玩蠟燭燒輪胎,三頑童玩蠟燭燒輪胎 【本報訊】一批男童昨晚在黃大仙竹園北邨的休憩公園遊樂設施上玩耍，懷疑貪玩蠟燭，將火種燃及兩個輪胎，發生火警，幸公園職員及時取出滅火筒將火燄撲熄，無人受傷，他們否認煲蠟，只稱不小心跌下蠟燭肇禍，不過有目擊者稱其中三人故意將蠟燭放在輪胎上縱火，警方展開調查。 現場為竹園北邨蕙園樓對開的休憩公園，昨晚9時25分，有一批邨童在公園內玩燈籠和嬉戲。其中五名12至13歲男童在滑梯上方聚集，而爬上滑梯的梯級是由六個舊輪胎組成。在近頂部的兩個輪胎突然着火，眾男童爭相呼叫和跳下逃生，公園職員發現火警，立即取來滅火筒，迅速將火燄撲熄，幸無人受傷，輪胎部份結構被燒熔。  職員懷疑他們有人煲蠟肇禍報案，但男童們加以否認，但在附近籃球場的目擊市民稱，其中三名男童是故意用蠟燭放在輪胎面燃燒，警方接消息後通知他們的家長到臨協助，及後將兩名與事件無關男童釋放。
20080912-9,20080912,9,鍾庭耀建議：訂守則監管民調,鍾庭耀建議：訂守則監管民調 【本報訊】立法會選舉票站調查風波過後，港大民意研究計劃仍在分析票站調查數據，雖然當晚顯示結果出現偏差，但研究計劃主任鍾庭耀稱，響應網民呼籲瞞騙調查員的選民不多。不過鍾庭耀有感於有不專業的調查機構導致選民回應率低，建議制訂守則監管民調活動。 回應率跌17個百分點 選舉前，為免票站調查淪為左派配票工具，有政黨呼籲選民不回應調查員問題。甚至有網民提議「口投民建聯、票投社民連」等行動，以刻意誤導調查員，擾亂左派配票策略。結果，進行多屆票站調查的港大民意研究計劃，當天的回應率比上屆低了17個百分點，當晚公佈的候選人得票結果，也比上屆多了偏差。  鍾庭耀昨日接受電台訪問時表示，票站調查資料讓傳媒盡早掌握，是國際社會慣常做法，不會對選舉結果有影響。他指出，所有國家及地區都容許傳媒及早掌握選情，以便作分析及部署。  「香港應該討論票站調查嘅發展方向，我哋亦會考慮下屆立法會選舉，係唔係繼續呢項工作。」鍾庭耀表示，市民對票站調查的回應率越來越低，加上今屆有政黨呼籲市民不回答，甚至欺騙調查員，對調查造成一定傷害：「部份唔專業嘅調查機構所做嘅調查，亦會令市民回應民調嘅意欲下降。」 僅少數選民作假答案 鍾庭耀建議，有關方面應該制訂守則監管民調活動，向專業操守方向發展，但不應立法或禁止調查進行。但他補充，港大仍在研究票站調查所得的數據，初步發現，雖然回應率低，大部份選民對港大調查員仍有良好反應，欺騙的回應不多。
