key,date,article_daily_id,title,text
20070507-0,20070507,0,拍檔搞潮爆商場星爺×Edison出粗口Tee,拍檔搞潮爆商場 星爺×Edison出粗口Tee 「無厘頭笑匠」周星馳與潮人指標陳冠希（Edison）原本風馬牛不相及，但近日二人卻成為拍檔，原來Edison將會在星爺的gi商場開設時裝店，兩人更聯手為該商場設計了一件諧音粗口Tee，一於要令這個商場潮爆香港。 陳冠希向來視周星馳為偶像，每次有星爺的電影推出，他必定會捧場，單是《少林足球》及《國產零零漆》等電影便重看了四、五次以上，所以他一直期盼有機會能與星爺合作拍戲，沒想到二人結片緣前，先在生意上合作。日前記者直擊星爺帶着Edison現身其加連威老道gi商場看舖位的過程。gi商場乃星爺於04年以2.1億港元買入，商場店舖主打潮流文化，難怪Edison會看中此地開店。  現場所見，星爺似乎相當重視潮人Edison到其商場開舖一事，只見他陪着對方看地下一個舖位，兩人一輪指手畫腳後，Edison便不斷點頭，與商場負責人交換了名片，星爺又帶Edison參觀整個商場的環境，逗留約20分鐘後，便各自乘車離開。 無懼非議 「唔擔心，諧音啫」 事後記者致電陳冠希查詢，他承認本月底會在星爺商場開舖，但不是為自己的時裝店Juice開九龍分店，新舖主售潮流產品，主打為他旗下品牌Clot為該商場設計的一系列最潮產品，為了搞搞新意思，Edison和星爺合作設計了一件T恤，衫上印有粗口諧音「三分鐘搞檸掂」中文字，十分搞鬼。Edison說：「今次選擇喺嗰度開舖，係想試吓同星爺合作，睇吓專門為呢個商場設計啲嘢嚟賣會點樣？不過個合作形式係點都未傾好，下個禮拜我同星爺嗰邊會再傾一次，落實啲租舖條件後，估計間舖應該月尾可以開得。」  問Edison可擔心推出粗口Tee會被外界非議？他說：「唔擔心，諧音啫！又唔係真係用粗口字句，件T恤仲未定價錢，要再同星爺傾傾。」記者問二人在生意上有交流後，會否合作拍戲？Edison說：「如果可以拍到星爺導演嘅戲，對我嚟講簡直係個夢，以前我未拍過喜劇，唔知同星爺呢啲要求咁高嘅導演合作，會唔會有好大壓力。」 大讚聰明 「佢哋先係主腦人」 其實星爺近年在地產界大有斬獲，他在女友于文鳳協助下，不斷買賣以億元上落的商舖和地皮，gi商場則主要是用來放租，今次他與Edison合作，明顯是希望借助對方的潮人形象，令該商場成為潮人集中地。星爺昨日接受電話訪問時說：「其實租舖嘅嘢我好少理，只不過嗰日Edison想嚟睇舖位，咁我有時間咪陪佢睇吓，細則都係要下邊啲人同佢傾。」  問到星爺有否參與設計Edison為商場推出的粗口Tee，他說：「其實落手落腳都係Edison佢哋搞，佢哋先係主腦人，出呢啲T恤都幾得意。我覺得Edison幾聰明，拍喜劇都可以，如果將來有啱嘅角色，我同佢都會有機會一齊合作拍戲。」  採訪：魯萍  攝影：陳志嵐 最高蘋嬸 蘋嬸其實想睇到潮人陳冠希同星爺合作拍戲多過聯手搞生意，因為以前都未睇過Edison做喜劇，唔知佢同星爺一齊會唔會有火花？  蘋果娛樂特派評述員蘋嬸
20070507-1,20070507,1,率《魔盜王3》進駐廸士尼發哥扯頭纜圍毆蜘蛛俠,"率《魔盜王3》進駐廸士尼 發哥扯頭纜圍毆蜘蛛俠 魔盜王終極之戰，對付的目標不是牛鬼蛇神，原來是隻蜘蛛仔！《加勒比海盜：魔盜王終極之戰》（PiratesoftheCaribbean：AtWorld'sEnd）本月24日在港上映，有份參演的發哥周潤發今次肩負重任，為了打低票房走勢凌厲的《蜘蛛俠3》，勢必要使出九牛二虎之力在香港進行連環宣傳攻勢，昨日他便搶先到廸士尼樂園，試玩新開設的魔盜王激流之旅。 荷李活猛片《蜘蛛俠》可算是《魔盜王》的宿敵，兩片多次票房交鋒，04年《蜘蛛俠2》在美國上畫時高開3.15億港元，去年暑假《魔盜王》第2集《加勒比海盜：決戰魔盜王》（PiratesoftheCaribbean：DeadMan'sChest）在美國上畫時，狂收約4.35億港元，不但將《蜘蛛俠2》踩在腳下，更創下單日、開畫日及周五的最高票房紀錄，可惜此紀錄保持不足一年便被《蜘蛛俠3》（Spider-Man3）打破。 發哥淡定 「希望唔好搭沉船啦」 上周上映的《蜘蛛俠3》來勢洶洶，在香港上映6日已突破2,860萬港元票房，上周五在美國上映時，更即時取代去年7月7日星期五上映的《魔盜王》第2集《加勒比海盜：決戰魔盜王》，奪去美國史上開畫日、單日及周五的最高票房紀錄寶座。  《蜘蛛俠3》於上周五至昨日共三天內，在全美大收1.48億美元（約11.5億港元），成為美國史上首部於開畫周末衝破11億港元票房關口的電影，打破《加勒比海盜：決戰魔盜王》所創下全美最高開畫周末票房的紀錄。被剃眼眉的《魔盜王》系列第3集《加勒比海盜：魔盜王終極之戰》將於本月25日正式在美國開畫，能否一舉奪回美國開畫日及開畫周末票房紀錄寶座，令人拭目以待。  香港廸士尼樂園為力谷《加勒比海盜：魔盜王終極之戰》，增設了一項「魔盜王探險世界」遊戲設施，昨日發哥和發嫂獲邀遊覽，更與幾可亂真的冒牌尊尼狄普（JohnnyDepp）遊船河，他笑說：「我遊船河時，有個海盜問我點解唔着海盜衫，我一腳就伸咗佢落河。」  對被問到有否信心打破《蜘蛛俠3》於上周五一勞動節創下的香港開畫首日最高票房738萬時，發哥說：「我唔係主角，應該問JohnnyDepp，我只係做個賊佬上咗賊船，希望唔好搭沉船啦！票房冇乜期望，唔好搞到大家咁傷，收5,000幾萬咪好囉！唔好破周星馳部《功夫》票房紀錄，唔係佢嘅《長江7號》就辛苦喇，不過冇競爭冇進步。」 狂加票價 「嗰15蚊係睇周潤發」 《魔》片23日晚午夜場及24日的預訂戲票已近爆滿，由於片長2小時50分鐘，票價加了15元，比《蜘蛛俠3》加價10元還高，發哥笑說：「嗰15蚊係睇我周潤發。」本月18日是發哥生辰，屆時他會身在美國出席新片首映禮，他說：「能夠打破美國開畫紀錄係最好禮物，我希望收到呢份生日禮物。」發哥又大讚拍檔尊尼狄普非常入戲，他說：「佢真人好似個船長飲醉酒咁，化妝前化妝後佢都係同一個人，講嘢好似遊魂咁，唔知真定假，好神奇。」  採訪：魯萍、張一明 最高蘋嬸 今日我蘋嬸玩cosplay，一睇我戴咗個魔盜王面具，就知我撐硬自己人發哥，睇吓可唔可以打低《蜘蛛俠3》先！  蘋果娛樂特派評述員蘋嬸 話你知：魔盜全球票房壓蜘蛛 《魔盜王：決戰鬼盜船》（03年）  香港票房：約996萬  美國票房：約24億  全球票房：約51億    《加勒比海盜：決戰魔盜王》（06年）  香港票房：約3,583萬  美國票房：約33億  全球票房：約83.2億    香港票房　兩集票房總計：約4,579萬  美國票房　兩集票房總計：約57億  全球票房　兩集票房總計：約134.2億    《加勒比海盜：魔盜王終極之戰》  香港票房：/  美國票房：/  美國票房：/    《蜘蛛俠》（02年）  香港票房：約2,857萬  美國票房：約31.5億  美國票房：約64億    《蜘蛛俠2》（04年）  香港票房：約3,191萬  美國票房：約29.2億  美國票房：約61億    香港票房　兩集票房總計：約6,048萬  美國票房　兩集票房總計：約60.7億  全球票房　兩集票房總計：約125億    《蜘蛛俠3》*  香港票房　兩集票房總計：約2,860萬  美國票房　兩集票房總計：約11.5億  全球票房　兩集票房總計：約29.3億    資料來源：香港影業協會、www.boxofficemojo.com  *《蜘蛛俠3》票房截止前日為止"
20070507-2,20070507,2,賣唱配音　大契無處不在ClickClick情報科：網友熱捧司棋爭視后,賣唱配音　大契無處不在 ClickClick情報科：網友熱捧司棋爭視后 超人氣電視劇《溏心風暴》全城熱爆，隨着劇情漸入高潮，互聯網上圍繞該劇的討論話題也多不勝數，難怪劇集收視也頻頻報捷，無綫昨日公布上周的收視中，《溏》劇最高收視達34點（約220萬觀眾收看），平均則為32點（約207萬人），是《溏》劇播映以來最高收視的一周。 演技出色 昨晚大契李司棋回港踢爆細契關菊英搞風搞雨一場戲，肯定叫觀眾看得熱血沸騰，人氣爆燈的李司棋更成為網民至愛，網友ccc4088日前在香港討論區以「司棋姐喺（溏心入面）可否攞今年無記台慶女主角」發起選舉，逾七成網友認為司棋姐可以成功奪得視后，網友jojojojo_chan更說：「佢嘅演技絕對配拎呢個獎！不過無記頒唔頒畀佢係另一回事！但我覺得佢已經唔需要用呢個獎去證明一切！」  有網友又乘機贈興，找來司棋姐1974年在劇集《啼笑姻緣》中咪嘴唱出多首金曲的片段，放在YouTube網站讓網友分享，當年只得24歲的司棋姐年輕貌美，她分別以學生look及賣唱姑娘裝上陣，認真經典。此外，凌零發昨日凌晨觀看無綫重播的電影《賭神》時，飾演周潤發妻子的張敏竟然是由司棋姐配音，司棋姐已達到無處不在的地步。 奸到出汁 大契得民心，相反細契就乞人憎，首次演奸角的關菊英在網絡上更成了眾矢之的，有網民更指見到她出場已想掟爆電視機，不過觀眾有這樣的反應，全賴關菊英演得投入，相信也未嘗不是一件好事吧！  齊捧司棋姐   http://www20.discuss.com.hk/viewthread.php?tid=4139864&extra=page%3D1  網中吟：「佢真係超晒班」 easter256：我覺得佢真係超晒班，有獎冇獎都唔係問題，特別是黎姿同鄭生都拿了獎之後，仲值得爭個獎咩？    草琳：無綫最多畀個實力非凡嗰類佢！好似雯女當年咁，TVB一直忽視民意㗎啦！    FOBFOB：講真如果佢都可以拎嘅話，咁關菊英同米雪就更加要拎啦！佢兩個比司棋姐演得投入同突出，不過司棋姐個角色係大好人得民心多啲。    資料來源：香港討論區
20070507-3,20070507,3,上海直擊靚靚等食狂鬧侍應,上海直擊 靚靚等食狂鬧侍應 袁詠儀（靚靚）日前到上海拍攝廣告，並趁空檔到上海明星飯堂吉士酒家吃晚飯，由於正值繁忙時間，餐廳擠滿客人，就算靚靚身為明星，餐廳也未有給予面子，要她像其他客人一樣等候，結果沒多大耐性的她，等了數分鐘便覺得不耐煩，一度向服務員破口大罵。 越來越不耐煩 當晚8時許，靚靚在餐廳外等了幾分鐘後開始感到不耐煩，服務員遂建議她先點菜節省時間，靚靚點菜後又頻頻催促服務員說：「怎樣還沒好，還要多久？」再等數分鐘後更開始破口大罵：「為甚麼還沒好？怎麼那麼慢？有沒有搞錯啊？」其聲浪之大，連街頭街尾也聽得到，幸其時有客人離開，服務員遂第一時間安排靚靚入座，事件才告平息。  採訪、攝影：盧健
20070507-4,20070507,4,杜麗莎甩嘴　老貓燒鬚沙麗撐阿Lam開騷慢幾拍,杜麗莎甩嘴　老貓燒鬚 沙麗撐阿Lam開騷慢幾拍 林子祥（阿Lam）和杜麗莎（Teresa）前晚錄影無綫節目，宣傳即將舉行的演唱會，葉蒨文（沙麗）在尾聲才現身撐丈夫阿Lam，實行粉碎婚變傳聞。在節目中，本身是歌唱老師的Teresa表現有點失準，先後甩嘴和唱錯歌詞，最後要求重錄。 林子祥和杜麗莎前晚在將軍澳電視廣播城錄影節目《Teresa×Lam2007》，以小型音樂會形式舉行，到場欣賞的嘉賓包括林燕妮、鄭國江、林子祥母親以及杜麗莎的母親、丈夫和女兒等，葉蒨文則在節目尾聲時抱着愛犬匆匆到場。 求觀眾原諒 兩位唱得之人邀請了各自的愛徒鄭融和Soler任表演嘉賓，不過身為歌唱老師的Teresa表現有點失準，她跟林子祥合唱《Whenamanlovesawoman》以及跟鄭融獻唱《紅綠燈》和《假如》時，曾兩度唱錯歌詞而要求重錄，還請求大家原諒，又向鄭融說：「你唔好驚，你畀個膽我吖。」之後她再跟阿Lam獻唱新歌《常在我心中》，也一度甩嘴和忘記歌詞。  前晚現場播出Teresa和阿Lam30年前節目《TeresaLam》的片段，他們還重做當年扮猩猩的動作，令在場人士捧腹大笑，之後兩人還表演魔術，由Teresa刀鋸阿Lam這位美男，最後獻唱歌曲《三人行》時，Teresa的兩個女兒也上台一同合唱和獻花。 鄭融撐師傅 問杜麗莎是否心情緊張？她說：「係好興奮，好耐未試過一次過見咁多朋友嚟支持。」續問她為何表現失準？Teresa說：「唔覺呀，其實好耐冇做呢啲騷，今日表現幾好喇。」  鄭融則為師傅講好話說：「因為《紅綠燈》嗰part係講多謝老師嘅教導，我見Teresa唱時都有眼濕濕，所以佢一唱《假如》就好激動，所以入錯咗，唱錯歌詞。」她又謂送了一對YSL鬆糕鞋給師傅，而自己也有一對，因大家都很愛穿鬆糕鞋。  採訪：楊潔雯　攝影：葉君海
20070507-5,20070507,5,娛片site：霆鋒捱撞賺奶粉錢,娛片site：霆鋒捱撞賺奶粉錢 最近有不少電影公司喜歡以網誌形式發放新戲上映資料，就好像謝霆鋒、余文樂與房祖名等主演的《男兒本色》7月才上映，但電影公司已急不及待將預告片段放上Yahoo！的網誌中，雖然卡士未算最強，但勝在是陳木勝導演的拿手的警匪題材，穩紮穩打。 親身上陣 雖然今次是房祖名首次拍動作片，不過從預告片所見，他的動作場面不多，最落力瞓身演出的反而是拚命賺奶粉錢的謝霆鋒，多個動作鏡頭都親身上陣，最驚險一幕相信是片段中霆鋒從電車站頂躍下，然後被巴士撞倒，直飛房車頂部，奉勸臨盆在即的栢芝暫不要欣賞，以免讓這些場面嚇到動胎氣呢！  《男兒本色》blog  網址： http://hk.myblog.yahoo.com/invisible-target 
20070507-6,20070507,6,黎明人鬼三角戀,黎明人鬼三角戀 黎明繼電影《三更》後，再接拍驚慄片《心中有鬼》，片中黎明和范冰冰本是一對戀人，但一場車禍令他們陰陽相隔，黎明因此一蹶不振，他的母親又哄又騙兒子與劉若英結婚，不過黎明對劉若英視若無睹，其後劉若英為討好黎明，竟不惜與范冰冰的鬼魂打交道，讓對方上自己身，然而正當黎明開始對劉若英產生好感之際，卻招來范冰冰嫉妒，兩女爭一男，演變成一發不可收拾的局面。 信有鬼神 對於鬼神之說，黎明有另一番見解，他說：「我也不敢說世界上到底有沒有鬼，有人謂科學根據說沒鬼，但是我相信宇宙這麼大，肯定不是只有我們生活在這個世界上，至於是否有緣份看到，那就要看每個人的際遇了。」  撰文：林妃
20070507-7,20070507,7,ClickClick網料大募集,ClickClick網料大募集 《蘋果》娛樂版設立讀者來料專欄，歡迎大家提供有關藝人的相片、video及有關藝人有趣網料。    Case1：任何關於藝人的過癮網料，如討論區有趣的娛樂圈題目，內文請附上有關題目網址  Case2：無意或刻意拍下的明星video或相片，如藝人街頭拮魚蛋、當街攬仔/攬女等  Case3：藝人入行前或後的珍貴、古怪相片  Case4：與明星的過癮合照    請附姓名、電話及電郵地址，電郵到：adent@appledaily.com  所有照片或video一經採用，酬勞由$200起  而提供網料酬勞則由$100起。
20070507-8,20070507,8,遲到飯局罰飲紅酒鈴木仁表演吹喇叭變女人甜心,遲到飯局罰飲紅酒 鈴木仁表演吹喇叭變女人甜心 日本型男鈴木仁除了靚仔原來更是「吹得」之人，日前，鈴木仁與黃榕及英皇前三T成員劉思惠（Maggie）等在中環的一間法國餐廳聚會，鈴木仁不單止吹喇叭連飲兩支紅酒，離開時他更邊煲煙邊與女性友人勁吹水，期間又有美主動投懷送抱，艷福無邊。 上周六晚上9時許，穿上短裙仔的前英皇三T成員劉思惠與一班友人在中環蘇豪區一間法國餐廳晚膳，約半小時後，穿上tubedress的黃榕亦抵達，她並坐在Maggie隔鄰，然後與Maggie及在場友人狂飲紅酒和香檳，粗略估計一行10人前後開了超過18支紅酒和香檳。晚飯期間，黃榕煙癮大發，走到餐廳外跟三名男性友人煲煙傾偈。  是次飯局除了Maggie和黃榕外，還有鈴木仁，不過，他在晚上11時許才匆匆趕至，他一出現，在場連黃榕和Maggie在內即歡呼拍掌，猶如主角一般。由於鈴木仁遲遲才出現，在場友人遂罰他飲酒，見他拿着紅酒吹喇叭，且很快時間吹完一支又一支，估計兩支紅酒也不是全滿。 有女投懷送抱 逗留短短15分鐘左右，鈴木仁便與友人離開，他一步出門口即急不及待煲煙，並與友人吹水。大抵因為外形吸引，他在門口煲煙期間，有幾名女性友人主動親近，其一位不但以傾慕眼神望着鈴木仁，而且更主動投懷送抱上前攬攬，可見鈴木仁在女性朋友間頗受歡迎。 結伴趕下一場 至於黃榕與Maggie離開餐廳後，未有湊熱鬧跟鈴木仁吹水，反而與一男性友人打牙骱，期間煙癮甚大的黃榕繼續不停煲煙，大概10分鐘後，鈴木仁、Maggie和黃榕等人才登上一部七人車離去，看來還要趕下一場呢！  採訪、攝影：娛樂突發組
20070507-9,20070507,9,楊思琦母親節唔預男友,楊思琦母親節唔預男友 楊思琦昨日與母親到藍田出席母親節活動，現場100位小朋友和母親合力拼出地上的巨型圖畫，思琦更當眾親吻母親臉頰，場面溫馨。 向師妹教路 身穿低胸裝的楊思琦表示，母親節當天收工後會跟家人慶祝，被問到會否跟未來奶奶（男友李永豪媽咪施明）共度時，思琦即推搪說：「留番畀豪仔啦。」談到日前有傳媒拍得她與男友李永豪在赤柱拍拖的照片，並指她當眾抓屁股，思琦澄清只是角度問題。提到新一屆港姐已展開面試，思琦表示稍後會參與直擊面試的特備節目，並呼籲小師妹要淡定、自信，就算驚青也要堅定回答問題。  此外，楊思琦前晚欣賞孫燕姿音樂會時，被問到是否因公司施壓，故此要與男友李永豪低調拍拖，她說：「唔係呀，去街嘅嘢冇回應，總之公司冇施壓啦。」  採訪、攝影：卓寶花
