key,date,article_daily_id,title,text
20070426-0,20070426,0,龔家宣戰入稟法院申請陳振聰所持遺囑無效,龔家宣戰 入稟法院申請陳振聰所持遺囑無效 【本報訊】華懋集團已故主席龔如心千億遺產爭奪戰昨日正式展開。以小甜甜家人為首的華懋慈善基金昨日透過孖士打律師行，向聲稱手持龔如心06年最後遺囑的神秘風水師陳振聰「宣戰」，聲明指基金已就確認龔如心遺囑進行司法程序。據悉，遺產承辦處已將龔家的入稟狀送交陳振聰，陳須於14日內回覆該處是否反對申請。龔家代表律師稱：「我們已展開訴訟，以決定誰是真正受益人。」　記者：梁偉強　黃偉駿　劉碧思 華懋慈善基金認為，陳振聰聲稱手持06年10月16日所立的遺囑無效。據悉，基金早於上周四已向遺產承辦處登記知會備忘，防止任何人暗中申領遺產；為了「劃清界線」，上周五更入稟要求法庭宣布龔家手持02年的遺囑為龔如心真正的最後遺囑，並裁定06年的遺囑無效。 陳須於14日內回覆 由於遺產承辦處需時批核入稟文件，故龔家或其代表律師一直不肯證實已提出訴訟，直至本周二遺產承辦處才正式簽發入稟狀，送交陳振聰。陳振聰須於接獲入稟狀14日內，回覆遺產承辦處，表明是否反對申請，否則華懋慈善基金可繼續法律程序，並在不另行通知下，取得勝訴判決。  龔家昨日透過孖士打律師行正式向陳振聰陣營宣戰，律師行發表的聲明稱，龔家深信龔如心的遺願，是將遺產作慈善用途，與02年的遺囑內容相符，故包括龔如心家人在內的華懋慈善基金，會致力維護其遺願，並展開訴訟，由法庭決定遺產誰屬，避免不必要的延誤。  據報道，陳振聰的律師團，預料由資深大律師陳景生、袁國強及夏利士組成，龔家一方亦正積極聯絡大狀。 資金有限慎選律師 接近龔家消息人士透露，由於華懋慈善基金資金有限，故必須慎選律師團，目前律師正研究兩份遺囑的內容，初步估計不必傳召筆迹專家驗證遺囑簽名真偽，反而重點是龔如心訂立06年遺囑時，是否受到不當影響（undueinfluence），至於06年遺囑似乎只涉及「遺產的餘款」，也是研究重點之一。  陳振聰昨日未有跟本報記者聯絡，陳的代表律師麥至理昨午離開辦公室時，在場守候的記者向他詢問有關龔如心家屬入稟法院的問題時，他只答說：「Nottoday（今日不回應）！」  龔如心本月3日在養和醫院因癌病去世，終年71歲，其後有消息傳出，龔如心生前立下遺囑，訂明將千億元遺產大部份撥作慈善用途，報道本月7日刊出，同日下午陳振聰已委託律師麥至理，自稱是遺產唯一受益人，並可能在龔如心喪禮後交代身份。  陳振聰的身份惹來各方揣測，本報率先披露他持有一份06年龔如心遺囑，陳振聰遂於上周五在多份報章刊登廣告，承認是遺產受益人，感謝龔如心的信任及鍾愛，並委託律師麥至理，向傳媒交代龔如心將華懋交給他一人，源於二人相識多年，他了解龔如心做人及做生意的哲學。 三弟妹加入董事局 不過，龔如心早於02年7月28日立下遺囑，將一切財產撥歸華懋慈善基金，並要求華懋慈善基金繼續慈善工作及照顧王德輝的家人及華懋員工。  華懋慈善基金由龔如心及丈夫王德輝創立，董事包括華懋老臣子梁榮江、陳鑑江及李國祺，自本月16日起，龔如心胞弟仁心、胞妹中心及因心亦加入董事局。  案件編號：HCAP8/07
20070426-1,20070426,1,歡迎歡迎　樂樂盈盈,"歡迎歡迎　樂樂盈盈 【本報訊】中央贈港作回歸10周年賀禮的兩頭國寶大熊貓，經過約8小時行程，昨午由出生地四川卧龍乘專機來港，全城關注的大熊貓命名隨即揭盅，原來譜系號「606」的雄性大熊貓落實取名樂樂（LeLe），取其開心快樂及樂不思蜀之意；他的伴侶譜系號「610」雌性大熊貓則取名盈盈（YingYing），祝願本港圓滿豐盈。兩頭大熊貓現正接受隔離檢疫及適應新環境，預計7月1日才公開露面。 記者：蔡建豪麥志榮 繼1999年送港兩頭大熊貓安安及佳佳後，樂樂及盈盈是第二對中央政府送贈本港的大熊貓。同屬2005年誕生的樂樂及盈盈，昨日由原居地四川卧龍自然保護區運送到港的過程，與護送身份尊貴的國家政要無異。香港機場管理局在大熊貓下機的一刻，特別暫停附近一帶的貨運交通運作，避免噪音令大熊貓受驚。  樂樂及盈盈在本港的新居位於海洋公園，兩架專為運載大熊貓而設的紅色貨車「PANDATRUCK」昨晨完成消毒程序，準備將大熊貓由機場載到新家園；在整個運送過程中，一對大熊貓一直未有露面。樂樂及盈盈於昨日黃昏時分抵達海洋公園熊貓園，據悉他們抵達後狀況良好，工作人員正密切監察他們的生活情況。  根據海洋公園昨晚發放的錄影片段，正接受隔離的樂樂和盈盈未見疲態，不時爬高爬低，非常活躍。  樂樂及盈盈的名字，是由市民提名、再經過專家評審團千挑萬選的最後定案。民政事務局在本月初舉行「大熊貓命名活動」，在活動期間合共收到13,000份市民提名，在剔除重複的提名後，為大熊貓建議的名字多達6,700對。建議熊貓名為「樂樂」的提名超逾1,000份，其中70%建議熊貓仔取名樂樂，也有30%提出以樂樂作為熊貓女名字。 查良鏞：祝港繁榮歡樂 查良鏞：祝港繁榮歡樂  包括文壇巨匠查良鏞、卧龍自然保護區管理局局長張和民及民政事務局常任秘書長林鄭月娥等人士組成的評審團，一致認為「樂」是快樂歡悅的意思，非常切合雄性大熊貓的性格，故選定樂樂作為熊貓仔的名字。樂樂的名字定案後，評審團再在逾150個選配樂樂的雌性大熊貓名字中進行甄選，同意「盈」有圓滿豐盈意思，也代表女性獨有的氣質，於是落實盈盈作為樂樂伴侶的名字。事實上，提名樂樂及盈盈的作品，共有19份。  評審團成員認為，取名字時以好聽及順口為原則，期盼大熊貓在港生活樂不思蜀，查良鏞指樂樂及盈盈字韻鏗鏘、易於上口，包含祝願本港繁榮歡樂、經濟豐盈的含義。  年幼的樂樂及盈盈遷居本港還有一項特別使命，就是孕育港產的熊貓子嗣。國家林業局局領導趙學敏指兩頭大熊貓屬有繁殖能力的一對。正於鄭州訪問的行政長官曾蔭權表示，期望樂樂及盈盈在港開枝散葉。民政事務局局長何志平笑言，希望加入本港大家庭的樂樂及盈盈響應特首呼籲，「最少生三個，越多越好。」 4歲後才有繁殖能力 海洋公園主席盛智文表示，一對大熊貓最快要到4歲後才性徵成熟，有能力繁殖下一代。樂樂及盈盈按規定要經過長達30天的隔離檢疫，再經過一段時間適應環境後，會於今年7月1日回歸紀念日開始與市民見面。海洋公園將於今日公布熊貓園的最新設計，改建工程將趕及於7月前完成。 樂樂盈盈小檔案 名稱：樂樂（前稱606號，圖上）  性別/體重：雄性/69.6公斤  出生日期：2005年8月8日  生肖/星座：雞/獅子座  父母親：靈靈（12歲）、海子（11歲）  特點：眼圈圓圓、耳朵尖、嘴巴尖、腳後毛呈啡色；行動緩慢、性格活潑  食量：每天六餐，各喝900克牛奶、800克高纖維竹子餅亁、300克蘋果、300克紅蘿蔔及窩窩頭（澱粉類食物）等  適合生育年齡：09年滿4歲後    名稱：盈盈（前稱610號，圖下）  性別/體重：雌性/61.2公斤  出生日期：2005年8月16日  生肖/星座：雞/獅子座  父母親：蘆蘆（7歲半）、茜茜（8歲半）  特點：眼圈長而起角、眼睛大而有神、嘴部較短、耳朵圓、體格健壯；文靜、怕羞、警惕性很強  食量：每天六餐，各喝900克牛奶、800克高纖維竹子餅亁、300克蘋果、300克紅蘿蔔及窩窩頭（澱粉類食物）等	  適合生育年齡：09年滿4歲後	    資料來源：國家林業局、《蘋果》資料室 部份落選的優秀命名 樂樂、柔柔  樂樂、欣欣  樂樂、晴晴  和和、美美  吉祥、如意  東東、珠珠  川川、港港  圓圓、滿滿    資料來源：民政事務局"
20070426-2,20070426,2,圖壟斷旺角淫業　掀江湖風暴水房「馬檻大王」黑吃黑被捕,圖壟斷旺角淫業　掀江湖風暴 水房「馬檻大王」黑吃黑被捕 【本報訊】警方根據線報，昨下午包圍旺角砵蘭街一家茶餐廳，拘捕七名男子，當中包括綽號「標頭」的黑幫水房「馬檻大王」。警方消息稱，該名水房猛人，為了壟斷旺角區色情事業，較早前竟然立下向旺角區黑幫勒收「陀地」的規定，掀起一場江湖風暴。警方日前擬定一份黑名冊，追緝標頭及其旗下逾20名骨幹人物，至今晨搜捕行動仍進行中。 收應召女保護費 警方消息稱，被捕的「馬檻大王」姓秦，45歲，綽號「標頭」，職級為「四二六紅棍」，是近期水房當紅人物。據悉，標頭負責掌管水房分布在旺角區近百家馬檻、指壓中心和Ｋ壓場。他的兩名助手「鐵頭」和「阿基」，均為水房出位打手。  消息稱，旺角砵蘭街、上海街、新填地街、長沙街一帶的色情架步過往分別由14Ｋ、和勝和及新義安等幫派控制。近年由於警方大力掃蕩，各幫派經營的架步數量逐漸收縮，在區內擁有大批麻雀館的水房趁勢而起，控制的馬檻數量已與和勝和不遑多讓。  數月前，「標頭」及其手下向砵蘭街與豉油街交界一帶的馬伕及妓女宣布，每名在旺角區應召接客的妓女，每天需向水房控制的馬檻繳交100元保護費。同時，更明言「雞唔畀錢，就打馬伕」。此舉震動黑道，並顯示水房企圖壟斷整個旺角黃業的野心。  警方消息稱，旺角區最近發生多宗馬伕遇襲事件，幾乎全部與水房的糾紛有關，其間更發生「強姦妓女」以及晒馬掃場等連串事件。為此，警方西九龍總區曾兩次展開大規模掃蕩行動，不過，水房的氣燄仍然囂張。 掌控近百家淫窟 日前，旺角警區反黑組接到線報，獲悉控制近百家淫窟的標頭與其得力助手，選擇砵蘭街一家茶餐廳做為聚腳點，並在茶餐廳內收藏武器。昨下午2時許，逾20名探員帶備黑名單採取突擊行動，將茶餐廳包圍後，當場將標頭，及其助手鐵頭、阿基等合共七人拘捕。  探員並在茶餐廳的閣樓搜出兩把利刀、三支水喉通、以及刀套、飛虎頭套等物品。昨深夜，警方繼續在九龍多處地點進行搜捕行動。
20070426-3,20070426,3,網友有嘢：講賠錢畀受害家屬,網友有嘢：講賠錢畀受害家屬 ‧「我覺得如果死因庭判咗徐步高同呢三單案有關，就冇理由話再發恩恤金畀佢家人……」  ––天朗（雅虎討論區）    ‧「真是眾望所歸，徐被判合法被殺，天網恢恢，給各死者一個公道的裁決！！！」  ––alfeewusy（雅虎討論區）    ‧「總算有個答案，但就算話徐步高有罪又有甚麼用？」  ––pinkykei200（親子王國）    ‧「鐵證如山，呢個判決一早都預咗。」  ––G-Ma（親子王國）    ‧「快啲凍結徐步高資產，賠返錢畀恒生同埋畀受害家屬索償！！！」  ––fionshum（親子王國）    ‧「美國大學殺人犯嘅家人，雖然未知真相為何，第一時間向死難者家屬致歉。兩位徐太有致歉嗎？」  ––ZZdaphne（親子王國）    ‧「我覺得佢（張維美）好堅強！雖然佢個仔可能做咗好多傷天害理嘅嘢，但佢係一個令人同情又敬佩嘅媽媽！」  ––bartcat  （beautyexchange）    ‧「願個裁決對大家都有個交代，希望已去者安息。其他執勤中受傷嘅同事，尤其係朱振國早日復原，可以照顧屋企人。」  ––LoLo（衙門-警察討論區）    ‧「三位香港英雄，安息吧。」  ––小寶06（警察俱樂部）    ‧「法庭都未判徐有罪，做咩要道歉？就算真係有罪，做錯事嘅都唔係呢兩婆媳，佢哋唔需要道歉。」  ––elsielc（香港討論區）    ‧「禍不及妻兒喎！點解仲有啲人唔肯放過佢哋呢！」  ––davidgary  （香港討論區）
20070426-4,20070426,4,蘋果服務站,蘋果服務站 若你遇到不平事要投訴，或需要緊急援助，請即與本報社會服務版聯絡。  蘋果報料熱線：29290000  社會服務熱線：29908288  傳真：23702192  電郵：sservice@appledaily.com    投訴請附姓名、地址、電話。有關資料僅供聯絡，絕對保密。匿名投訴恕不處理。一經投訴，本報保留刊登權利。 投訴逾期食品 逾期食品危害健康！  讀者若發現攤檔、辦館及超市有過期食品，歡迎向本報舉報及投訴，我們將會盡力跟進。
20070426-5,20070426,5,中環路陷疑人禍所致,中環路陷疑人禍所致 【本報訊】發生路陷的中環利源東街，懷疑有地盤承建商，在地面出現裂縫時，曾派工人修補。昨有檔販及區議員質疑承建商知情不報，圖蒙混過關，終令情況惡化，造成路陷事故。區議員亦批評屋宇署在事件中監管不力。  昨晨11時，受影響的檔販，與路政署、水務署、民政署及食環署等部門開會，商討善後措施，民政署答應透過緊急援助基金，向每個受影響檔販，撥款8千元應急。除當日陷落地坑的五個攤檔外，路政署人員昨亦發現另一攤檔因水土流失，恐有下陷之虞需要封閉。 裂痕曾修補疑有人隱瞞 會後各部門人員及區議員到場巡視，由於未有電力供應，大部份攤檔未復業。現場地盤及利源東街發現有不少裂縫，部份曾修補，檔販指摘，自從地盤施工後，路面有下陷迹象，以及出現龜裂，其中地盤外一條裂痕近10呎長、2吋闊，檔主李先生稱：「呢種情況真係離譜，唔知有冇人隱瞞，由舊年惡化到𠵱家，最後搞到地陷，政府冇可能話唔關佢事」。  中西區區議員甘乃威指出，地盤承建商收到商販地面有裂痕投訴，曾派工人修補，但是否只做表面工夫，未有查察實際原因，又或者知情不報，未有通知監管部門，他批評屋宇署監管不力。  屋宇署工程師韋榮基稱，該署人員每日都有量度該地盤施工，對周圍地面的影響，從1月至今的紀錄，該處地面受影響下沉只有1毫米，他承認過往沒有收到利源東街地面有裂痕報告，至於承建商是否隱瞞事件，該署會跟進調查。  另外，受影響檔販又與港九新界商販社團聯會開會，要求港燈盡快恢復電力，會上登記每檔的檔架、貨物損失及傷者醫藥費，以追討賠償。至於當日墮坑，被檔主李先生救回一命的陳伯，昨專誠向李道謝，陳伯表示腳部隱隱作痛，並聲言追究責任。李先生在舖前安放的地主神位，當日並無墮坑，同時各人僅受輕傷，李認為地主公顯靈，以後更加誠心拜祭。
20070426-6,20070426,6,法律界人士指出向徐家索償或得不償失,法律界人士指出 向徐家索償或得不償失 【本報訊】死因庭裁定警員梁成恩、曾國恒及巴籍護衞員Khan遭徐步高非法殺害。法律界人士指出，死者親屬理論上可向徐步高方面索償，但可能得不償失，「窮最惡，（徐步高）冇錢索乜嘢？」根據庭上證供，徐步高去年3月去世時，擁有298萬元遺產，但相信其中佔大部份的物業在徐死後應歸其妻擁有。　記者：梁偉強 徐步高的遺產包括與妻子聯名的銀行存款共16萬元、警察儲蓄互助社存款6.7萬元，以及總值275萬元的東涌裕東苑及東堤灣畔物業。土地註冊處資料顯示，裕東苑及東堤灣畔單位均是徐步高夫婦以長命契形式持有。 百萬保險金不計入徐步高遺產 曾代表「無味神探」陳思祺向警隊索償的大律師鍾元富指出，死因庭裁定各人遭徐步高非法殺害，可作為索償基礎，庭上證供亦可在民事法庭上使用，但關鍵是徐步高的遺產有多少。他指出，若物業以長命契（jointtenant）形式與妻子共同持有，則徐死後，物業歸妻子所有。  另據了解，徐步高私人向INGLife所購買的保險，受益人為李寶玲，保額為100萬元；本報曾向INGLife查詢賠償事宜，但截稿前未有回覆。法律界人士鄧達明指出：「唔會要夫債妻還，如果徐步高生前有買人壽保險，又有寫明受益人，咁呢筆唔算係遺產，如果政府為徐步高發出死亡恩恤金，亦因為係畀佢嘅家人，所以呢筆也不計算入遺產內。」  鍾元富則指出，除死者的遺屬，冼家強及恒生銀行也可索償，但「將徐步高遺產瓜分，每人分到幾多錢？」 梁成恩家人獲賠250萬 梁成恩家人04年曾入稟法院，指警務處處長疏忽，警方發言人昨表示梁成恩案已庭外和解，但沒透露細節。梁成恩殉職後獲警隊中央基金發放50萬元，其家屬按《公務員事務規例》，已收取約160萬元僱員補償、30萬元恩恤金、5.5萬元殮葬津貼，加上警隊福利基金會的3.5萬元，共獲250萬元。  曾國恒英勇殉職，除獲富商李嘉誠及劉鑾雄分別捐贈50萬元外，預料亦會獲約200萬元賠償，包括工傷、撫恤金及殮葬津貼。私人保險方面，據知曾國恒已獲賠償70萬元，梁成恩則獲賠150萬元。  對於徐步高，警方發言人表示，由於他被殺時並非執勤，不符發放僱員補償金的資格；發放死亡恩恤金與否則需考慮死亡情況及死因研訊的結果。至於槍戰中死裏逃生的冼家強，據知勞工處仍未完成其傷勢評估，賠償額仍屬未知數。
20070426-7,20070426,7,殺警留口罩　跟蹤名人為何要犯案　真相永成謎,殺警留口罩　跟蹤名人 為何要犯案　真相永成謎 【本報訊】由警員梁成恩被殺，失槍在麗城花園劫案重現，到五年後徐步高現身與警員曾國恒、冼家強在尖沙嘴行人隧道駁火，其間有關三宗案件的謠言滿天飛，一時說徐步高有同黨，一時說案中各人早有轇轕，甚至涉及地下賭波集團等。警方透過鋪天蓋地的證據，在死因庭上解開大部份疑團，但有一些要點，真相可能永遠成謎。　記者：梁偉強、蔡曉楓 徐步高在尖沙嘴槍擊案中是否有同黨，在聆訊時佔據了頗多篇幅，徐家以徐步高沒理由單槍匹馬伏擊兩名警員，不斷提出有「第四者」之說，但冼家強只看見徐步高一人，沒有受到其他人的襲擊，而徐步高手上有火藥殘留物，加上附近居民均沒看見當時有人出入肇事行人隧道，第四者之說，可謂不攻自破。 殺梁案留口罩謎未解 槍擊案之初，曾傳出徐步高與曾國恒及冼家強相識，更涉及地下賭波集團，又指徐步高與梁成恩及曾國恒結怨，但紀錄顯示各人從沒駐守同一警區或單位，家人互不相識，經警隊超級電腦分析，各人的電話紀錄也無任何連繫。 穿紅衣再換衫藏真身 傳聞徐步高扮垃圾佬搶梁成恩佩槍，被梁成恩拉下口罩才動殺機；但徐步高似乎是虛報噪音投訴，誘警察上釣，況且他沒武器在身，若非早有殺機，如何在搶槍後安然脫身？但徐步高留下口罩是有心抑或無意，確是不解之謎。  至於徐步高在麗城花園恒生銀行劫殺案中穿着紅衣，FBI專家認為他犯案不夠老練，但他刻意讓人記着其服飾，再在逃走時換衫，可隱藏真身的解釋，更令人信服。  徐步高劫去50萬元後，警方證實他暗中開設了19個私人及投資戶口，處理共57萬元來歷不明的款項，其中35萬元存入了母親張維美的股票戶口；警方一度懷疑張維美接贓及洗黑錢，但張維美在警署及庭上，均拒絕回答是否知道金錢來源，故她是否知情，仍是一大謎團。  徐步高在警察儲物櫃內，收藏了兩本筆記簿，寫了不少他跟蹤親中政圈人士及監視解放軍的駭人紀錄，動機為何？警官也說不出來，至今仍是一個謎。  徐步高犯案動機，一直是最大謎團，傳聞他因升級試考獲佳績，卻被指性格有缺陷，不獲升職，結果將滿腔憤怒，向同袍發洩，但警隊高官已證實徐步高最初不獲晉升，只因當時資歷尚淺，其後他卻自行放棄升職；犯罪及心理專家只能推測他在工作上遇挫折，為挑戰自己才犯案，但死者已矣，真相將永埋黃土。
20070426-8,20070426,8,康復中心男子離奇死,康復中心男子離奇死 【本報訊】葵涌一間精神病康復中心昨日發生離奇命案，一名男院友被發現身體有多處傷痕倒卧電視房內，經送院急救終告不治，法醫官事後檢驗屍體，初步認為其表面傷痕不足以致命，死因有待進一步毒理化驗；警方暫時未能確定案件是否有可疑。 後腦和鼻有血頸有瘀痕 現場為葵涌荔枝嶺路31號「明愛賽馬會荔景社會服務中心」五樓電視房，據說，中心內除了升降機安裝有閉路電視外，其餘地方都沒有閉路電視。另所有房間都安裝有密碼鎖，病人進入都要由職員陪同，由職員用密碼開門，病人一般並不知道房間密碼，這正是警方調查此案的其中一個重點。  案發昨日凌晨時分，病人理應都已入睡，但48歲院友朱紹權被發現不知去向，中心職員四處找尋，至凌晨4時許，41歲姓陳職員在5樓的電視房發現朱倒卧梳化椅側地上，昏迷不醒，立即報警。  救護員到場，發現朱的後腦和鼻部均有血痕，似是擦傷造成，頸部則有瘀痕，未能確定如何造成，經救護員送院後至5時16分終告不治。  警方指出，法醫官初步驗屍結果顯示，死者身上的表面傷痕並不足以致命，暫時死因不明，有需要作進一步的毒理化驗證實其死因，目前未能確定事件是否有可疑。另一方面，警方亦在現場搜查證物，並向中心職員及死者的同房院友錄取口供，以調查死者受傷原因及如何會倒卧電視房內。  死者朱紹權，台山人，據稱他和一名50歲胞姊均患有精神病，較早前，其父母與另外五名子女移民美國，由於他們兩姊弟均患有精神病，因此不能一同移民，其後由社署安排他們入住康復中心，平日只有一名阿姨到來探望。
20070426-9,20070426,9,董事局三月仍決定續約　昨轉口風楊日昌忽然變應科院包袱,董事局三月仍決定續約　昨轉口風 楊日昌忽然變應科院包袱 【本報訊】審計署長報告揭發應用科技研究院行政混亂，行政總裁楊日昌前日已主動辭職，身兼應科院官方董事的工商及科技局常任秘書長何宣威隨即卸責。雖然該院董事局早於1月已收到審計署長報告初稿，董事局仍決定會與楊續約，但何宣威昨日轉口風指「如果楊博士仲喺度，我相信會有個包袱」，他的領導能力、公信力必定受質疑，不利推行應科院改革。記者：雷子樂 審計署長報告上周曝光，公開應科院曾豪擲18萬元公帑看風水；高層薪酬多於市場32%；行政成本高達4.73億；何宣威署任行政總裁時派發千萬元獎金，惹來輿論譁然。何宣威昨在立法會帳目委員會首日聆訊上承認，應科院董事局今年1月開始商討與楊日昌的續約問題，董事局當時已收到審計署長報告的初稿，被要求對報告的問題作出回應，不過，董事局今年3月仍決定與楊日昌續約。應科院董事局主席黃子欣續表示，楊的科研成果不俗，行政管理有不足。當時在平衡兩者之後，認為可考慮跟他續約。 初認草率後澄清講法 何宣威又說，審計署長報告出版後，楊日昌的領導能力、公信力必定受質疑，不利推行應科院改革，令董事局無可選擇，「如果楊博士仲喺度，我相信會有個包袱」。他辯稱，董事局1月時難以根據未經聆訊的審計署長報告草稿，認定楊日昌「大錯特錯」。何說：「事後睇番，當然好似覺得點解咁草率？」但他的發言人事後澄清，何宣威是指議員可能覺得決定草率。  何宣威又死撐董事局並未正式跟楊日昌續約，「只係原則上接納續約決定，細節條款未傾，續約其實係未發生」。鄭經翰、鄭家富等議員都要求安排楊日昌出席日後的聆訊。 會對報告作5點跟進 董事局主席黃子欣又在聆訊中重申應科院會對審計署長報告作出五點跟進工作，包括委派應科院的審計部主管任「合規主任」，開設一個營運總監職位負責精簡架構。黃又承諾在未來3年，會將應科院的行政開支由現時佔整體開支45%減至25%。  不過，鄭家富指出現時應科院已有一位行政總裁、四位副總裁及多名副總監，擔心再開設新職位會架床叠屋。
